НТД.ID,НТД_1.ID,Дата_регистрации,Корреспондент,Часть_проекта,Ndog,Наименование документа,krat_neim,Obekt,Блок,Стадия_проекта,NAME,Шифр (обозначение документа),Инв_№разраб_пр
20998,21016,30.12.2009,ПЗРЦ СФД,,,"Супровідний перелік до мікрофільму на проектну робочу документацію. Будівельна частина, опалення і вентиляція, пожежогасіння",,РО,1,П,Перечень,40102.402833-018-04-МФ,210006.04-СП17
20999,21017,30.12.2009,ПЗРЦ СФД,,,"Супровідний перелік до мікрофільму на проектну робочу документацію. Будівельна частина, опалення і вентиляція, пожежогасіння",,РО,1,П,Перечень,40102.402833-019-04-МФ,210006.04-СП18
21018,21209,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Фундаментная плита,,РО,2,И,Чертеж,14-151,21859с
21019,21210,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Обстройка. Маркировка и отделка помещений,,РО,2,И,Чертеж,210006.0414144.00002.000.АР02,61875с
21020,21211,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть.  Фундаментная часть. Маркировка и отделка помещений,,РО,2,И,Чертеж,210006.0414144.00002.000.АР01,61618с
21021,21212,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Полы на отм. 19,340",,РО,2,И,Чертеж,210006.0417142.00002.000.КЖ01,62772с
21022,21213,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Полы на отм. 20,400",,РО,2,И,Чертеж,210006.0416742.00002.000.КЖ01,62774с
21023,21214,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Интерьер помещения БЩУ,,РО,2,И,Чертеж,210006.0414244.40002.000.АР.06,"91111с, изм.1"
21024,21215,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Контурные стены с отм.13,200 до 42,000. Общие данные",,РО,2,И,Чертеж,210006.0417642.40002.000.КЖ06,"61245с, изм.3"
21025,21216,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Металлоконструкции площадок в кабельных шахтах у оси 2р. Общие данные,,РО,2,И,Чертеж,210006.0417841.40002.000.КМ07,65948с
21026,21217,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Обстройка. Металлоконструкции площадок в осях Бр-Гр, 1р-2р на отм. 31,300 и отм. 32,200. Общие данные",,РО,2,И,Чертеж,210006.0417641.40002.000.КМ.06,65943с
21027,21218,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Архитектурные чертежи,,РО,2,И,Чертеж,11-63,66029с
21028,21219,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Площадки с отм. 16,800 до 36,600 в треугольных помещениях у оси 2р",,РО,2,И,Чертеж,210006.0417842.40002.000.КМ05,65975с
21029,21220,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Площадки с отм. 13,200 до 36,600 в треугольных помещениях у оси 4р",,РО,2,И,Чертеж,210006.0417841.40002.000.КМ04,65985с
21030,21221,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Площадки в помещениях трубопроводов в рядах Бр-Вр в осях 1р-2р. Общие данные,,РО,2,И,Чертеж,210006.0417641.40001.000.КМ10,65994с
21031,21222,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Площадки с отм. 13,200 до 41,400 в трубопроводных шахтах у оси 4р",,РО,2,И,Чертеж,210006.0417841.40002.000.КМ03,66016с
21032,21223,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Площадки в помещениях трубопроводов в рядах Вр-Гр в осях 1р-2р. Общие данные,,РО,2,И,Чертеж,210006.0417641.40002.000.КМ11,66004с
21033,21224,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть.ГК. Площадки в осях Бр-Гр, 1р-2р на отм. 29,700. Общие данные",,РО,2,И,Чертеж,210006.0417641.40002.000.КМ09,66012с
21034,21225,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Наружная отделка фасадов,,РО,2,И,Чертеж,210006.0418644.40002.000.АР02,67387с
21035,21226,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Унифицированная вентиляционная труба с отметкой верха 100м. Общие данные,,РО,2,И,Чертеж,13-272,67953с
21036,21227,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Вытяжной вентцентр. Общие данные,,РО,2,И,Чертеж,210006.0419141.00002.000.КМ00,70731с
21037,21228,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перегородки на отм. 6,600",,РО,2,И,Чертеж,210006.0413444.40002.000.АР04,"60449с, изм.1"
21038,21229,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Контурные стены с отм. 6,600 до 10,800. Общие данные",,РО,2,И,Чертеж,210006.0413442.40002.000.КЖ.07,72385с
21039,21230,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Металлоконструкции стен с отм. 0,000 до 6,600. Общие данные",,РО,2,И,Чертеж,210006.0413441.00002.000.КМ01,"37304с, изм.4"
21040,21231,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Внутренние стены с отм. 20,400 до отм. 28,800. Общие данные",,РО,2,И,Чертеж,210006.0416742.40002.000.КЖ.06,"72662с, изм.1"
21041,21232,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Противопожарные перегородки в лестничных клетках. Планы, разрезы 1-1…5-5, узлы 1…8",,РО,2,И,Чертеж,210006.0414244.40002.000.АР.00,122034с
21042,21233,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Контурные стены с отм. -4,200 до отм.0,000. Общие данные",,РО,2,И,Чертеж,210006.0413341.40002.000.КЖ.03,"72124с, изм.1"
21043,21234,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы на отм. 24,600 (обстройка). Общие данные",,РО,2,И,Чертеж,210006.0416742.40002.000.КЖ.05,"83152с, изм.2"
21044,21235,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Фундаменты под вентиляторы. Общие данные,,РО,2,И,Чертеж,210006.0436441.40102.470.КМ01,123203с
21045,21236,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перегородки противодымной защиты лестничных клеток,,РО,2,И,Чертеж,210006.0414244.40002.070.АС.00,123669с
21046,21237,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Внутренние стены с отм. 6,600 до отм. 10,800",,РО,2,И,Чертеж,210006.0413442.40002.000.КЖ05,"72136с, изм.1"
21047,21238,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Внутренние стены с отм. 28,800 до 41,400",,РО,2,И,Чертеж,210006.0416942.40002.000.КЖ03,"74429с, изм.1"
21048,21239,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Противодымная защита лестничных клеток. Общие данные,,РО,2,И,Чертеж,210006.0416841.40002.400.КМ.09,128319с
21049,21240,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Замена входных дверей лестничных клеток,,РО,2,И,Чертеж,210006.0413442.40002.470.КЖ.06,130290с
21050,21241,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Противопожарные перегородки в лестничных клетках,,РО,2,И,Чертеж,210006.0414244.40002.470.АР00,130373с
21051,21242,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Вытяжной вентцентр. Установка монорельса в помещении А810,,РО,2,И,Чертеж,210006.0419141.00002.000.КМ.06,130432с
21052,21243,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Площадки обслуживания вентиляционного оборудования,,РО,2,И,Чертеж,210006.0436441.40002.400.КМ.010,130663с
21053,21244,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Контурные стены с отм. 41,400 до 45,600",,РО,2,И,Чертеж,210006.0417842.40002.000.КЖ.06,75467с
21054,21245,11.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Приточный вентцентр на отм. 28,800, 33,600 и 41,400. Камеры для установки УЗС",,РО,2,И,Чертеж,210006.0416942.40002.000.КЖ.07,75692с
21055,21246,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Помещение для установки вентоборудование для подпора воздуха,,РО,2,И,Чертеж,210006.0419144.40002.470.АР.00,131917с
21056,21247,11.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Помещение для установки вентоборудование для подпора воздуха,,РО,2,И,Чертеж,210006.0419142.40002.470.КЖ.01,131937с
21057,21248,12.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Стены с отм. 45,600 до отм. 49,800. Общие данные",,РО,2,И,Чертеж,210006.0417842.40002.000.КЖ.06,75786с
21058,21249,12.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Антисейсмическое раскрепление вентиляционного оборудования. Общие данные,,РО,2,И,Чертеж,210006.0419342.00002.070.КЖ.01,134137с
21059,21250,12.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Металлоконструкции баков,,РО,2,И,Чертеж,210006.0413341.00002.000.КМ.02,9977с
21060,21251,12.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Помещение 320 на отм. 6,900. Фундамент под насос. Общие данные",,РО,2,И,Чертеж,210006.0413442.00002.070.КЖ.03,"134472с, изм.1"
21061,21252,12.01.2010,УКС,С,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Лестницы, шахты лифтов с отм. 13,200 до отм. 49,800",,РО,2,И,Чертеж,210006.0417942.00002.000.КЖ.05,43521с
21062,21253,12.01.2010,УКС,С,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Установка в вентиляционной трубе расходомеров типа АРГ-31 и площадок обслуживания. Общие данные,,РО,2,И,Чертеж,43-926.212.002.КМ01,134835с
21063,21254,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Фундаменты баков дистиллата. Канал связи баков с реакторным отделением. Общие данные,,РО,2,И,Чертеж,,ГАН-2462/СО
21064,21255,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Фундаменты под воздухосборник. Общие данные,,РО,2,И,Чертеж,,ГАН-2463/СО
21065,21256,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перекрытие и полы на отм. 13,200",,РО,2,И,Чертеж,,ГАН-2621/СО
21066,21257,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перекрытие в транспортных шахтах,,РО,2,И,Чертеж,,ГАН-2560/СО
21066,21258,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перекрытие в транспортных шахтах,,РО,2,И,,,
21067,21259,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перекрытие на отм. 33,600 и 36,600",,РО,2,И,Чертеж,,ГАН-2537/СО
21068,21260,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Перекрытие на отм. 41,400. Фрагмент у оси 2",,РО,2,И,Чертеж,,ГАН-2630/СО
21069,21261,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Обстройка. Монтажные проемы на отм. 41,400 и 45,600",,РО,2,И,Чертеж,,ГАН-2534/СО
21070,21262,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Вытяжной вентцентр. Внутренние стены с отм. 24,600 до отм. 36,600.  Общие данные",,РО,2,И,Чертеж,210006.0419142.4000.000.КЖ04,ГАН-2799/СО
21071,21263,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы на отм. 16,800. Примыкание пола на отм. 16,800 к защитной оболочке",,РО,2,И,Чертеж,,ГАН-2852/СО
21072,21264,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перекрытие на отм. 3,600, 6,600. Общие данные",,РО,2,И,Чертеж,,ГАН-2815/СО
21073,21265,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы на отм. 16,800 в осях 3р-4р",,РО,2,И,Чертеж,,ГАН-2864/СО
21074,21266,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Внутренние стены с отм. 20,400 до 28,800. Общие данные",,РО,2,И,Чертеж,210006.0416742.40003.000.КЖ.06,"ГАН-2825/СО, изм. 2"
21075,21267,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перегородки на отм. 20,400. Общие данные",,РО,2,И,Чертеж,,ГАН-2875/СО
21076,21268,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Стены помещений вентцентра до низа плиты на отм. 19,340",,РО,2,И,Чертеж,210006.0416442.4000.000.КЖ01,ГАН-2841/СО
21077,21269,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перекрытие на отм. 19,340. Общие данные",,РО,2,И,Чертеж,,ГАН-2832/СО
21078,21270,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Пререгородки с отм. 13,200 до отм. 45,600. Общие данные",,РО,2,И,Чертеж,,ГАН-2866/СО
21079,21271,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Стены помещений вентцентра до низа плиты на отм. 19,340. Фрагменты 1,2,5. Дополнительные отверствия в СБг-1",,РО,2,И,Чертеж,210006.0416442.40002.000.КЖ01,ГАН-2842/СО
21080,21272,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Стены помещений вентцентра до низа плиты 19,340. Фрагмент в дополнительное отвертсвие в СЯМг-93",,РО,2,И,Чертеж,210006.0416442.40000.000.КЖ01,ГАН-2840/СО
21081,21273,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перегородки на отм. 13,200. Общие данные",,РО,2,И,Чертеж,,ГАН-2873/СО
21082,21274,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перегородки на отм. 16,800. Общие данные",,РО,2,И,Чертеж,,ГАН-2874/СО
21083,21275,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перегородки на отм. 24,000. Общие данные",,РО,2,И,Чертеж,,ГАН-2876/СО
21084,21276,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы на отм. 20,40. Общие данные",,РО,2,И,Чертеж,210006.0416742.4000.000.КЖ.02,ГАН-2945/СО
21085,21277,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Шахты лифтов в плоских плитах с отм. -4,200 до 45,000. Общие данные",,РО,2,И,Чертеж,210006.0417942.40002.000.КЖ06,ГАН-2927/СО
21086,21278,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Конструкции для крепления опор трубопроводов в пом.А820,,РО,2,И,Чертеж,210006.0413441.40002.000.КМ024,ГАН-2926/СО
21087,21279,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Площадки обслуживания в осях 1-2 на отм. 28,800 (в осях Вр-Гр)",,РО,2,И,Чертеж,210006.0417641.40002.000.КМ011,ГАН-2925/СО
21088,21280,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Площадки обслуживания в осях 1р-2р на отм. 28,800 (в осях Бр-Вр)",,РО,2,И,Чертеж,210006.0417641.40002.000.КМ010,ГАН-2924/СО
21089,21281,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть.  Кабельные шахты №1-6.установка дополнительных закладных деталей в перекрытиях у кабельных шахт и пробивка отвертсвий в перегородках,,РО,2,И,Чертеж,,ГАН-2971/СО
21089,21282,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть.  Кабельные шахты №1-6.установка дополнительных закладных деталей в перекрытиях у кабельных шахт и пробивка отвертсвий в перегородках,,РО,2,И,,,
21090,21283,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перекрытие и полы на отм. 24,600",,РО,2,И,Чертеж,,ГАН-3042/СО
21091,21284,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Полы на отм. -4,200, 0,000, 6,600. Схемы расположения колодцев в фундаментах",,РО,2,И,Чертеж,,"ГАН-3109/СО, изм.1"
21092,21285,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Лестницы №1-4. Противодымная преграда. Общие данные,,РО,2,И,Чертеж,,ГАН-3150/СО
21093,21286,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы на отм. 20,400. Фрагмент в осях Ар-Бр, 3р-4р",,РО,2,И,Чертеж,,ГАН-3164/СО
21094,21287,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Металлоконструкции площадок с отм. -4,200 до 10,800",,РО,2,И,Чертеж,210006.0413441.00002.000.КМ06,ГРП-1421/СО
21095,21288,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы на отм. 13,200 и 24,600. Гидроизоляция фундаментов в аккумуляторных",,РО,2,И,Чертеж,,ГАН-3178/СО
21096,21289,12.01.2010,УКС,,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Укрупнительная сборка и монтаж шахт лифтов. Схема раскрепления плиты. Схема монтажа,,РО,2,И,Чертеж,165-01-ППР,ГРП-3433
21097,21290,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Двери. Общие данные,,РО,2,И,Чертеж,,ГАН-3158/Со
21098,21291,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Металлоконструкции отвода среды трубопроводов БРУА от системы натяжения оболочки,,РО,2,И,Чертеж,,ГАН-3147/СО
21099,21292,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Двери ДГ в противопожарном исполнении,,РО,2,И,Чертеж,,ГАН-3162/СО
21100,21293,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Металлоконструкции. Лестницы в кабельных шахтах,,РО,2,И,Чертеж,,ГАН-3171/СО
21101,21294,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Дополнительные закладные для металлоконструкций отвода трубопроводов БРУА,,РО,2,И,Чертеж,,ГАН-3186/СО
21102,21295,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Интерьер помещения БЩУ. Подвесной потолок,,РО,2,И,Чертеж,,ГАН-3191/СО
21103,21296,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Стены с отм. -4,200 до 10,800. Схемы дополнительных отвертсвий",,РО,2,И,Чертеж,,ГАН-3143/СО
21104,21297,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Мталлоконструкции под гремоклапаны. Общие данные,,РО,2,И,Чертеж,210006.0417847.40003.000.КМ02,ГАН-3180/СО
21105,21298,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Площадки в пом. А315/1,2. Металлоконструкции балок",,РО,2,И,Чертеж,,ГАН-3219/СО
21106,21299,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Металлоконструкции площадок с отм. 6,600 до 10,800. Схема расположения элементов в помещениях а315/1,2, А321",,РО,2,И,Чертеж,,ГАН-3218/СО
21107,21300,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Площадки обслуживания в приточном вентцентре. Схемы элементов. Узлы. Разрезы,,РО,2,И,Чертеж,,ГАН-3224/СО
21108,21301,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Площадки обслуживания гермоклапанов выше отм. 24,600",,РО,2,И,Чертеж,,ГАН-3225/СО
21109,21302,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы и перекрытия на отм. -4,200, 0,000 и 6,600. Плмещения А047/1, А315, 317. Общие данные",,РО,2,И,Чертеж,,ГАН-3165/СО
21110,21303,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Баки атмосферного типа. Узел 19,,РО,2,И,Чертеж,,ГАН-3216/С0
21111,21304,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Баки атмосферного типа. Узел 18,,РО,2,И,Чертеж,,ГАН-3215/СО
21112,21305,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Лестниц №1-4. Устройство проходок для связи и сигнализации при пожаре,,РО,2,И,Чертеж,,ГАН-3230/СО
21113,21306,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Вытяжной вентцентр. Полы. Фм-фундаменты 4,5,9,11,12,14,18,24,25",,РО,2,И,Чертеж,,ГАН-3234/СО
21114,21307,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Фундаменты под рессиверы азота. Схемы расположения фундаментов,,РО,2,И,Чертеж,,ГАН-3233/СО
21115,21308,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Проходки систем водопровода, канализации и АТП",,РО,2,И,Чертеж,,ГАН-3213/СО
21116,21309,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Конструкции с отм. 45,600 до 49,800. Фрагменты А,Б,В,Г",,РО,2,И,Чертеж,,ГАН-3175/СО
21117,21310,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Стены до отм. 25,700. Фрагменты ""А"", ""Б"". Общие данные",,РО,2,И,Чертеж,,ГАН-3266/СО
21118,21311,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перегородки на отм. 13,200. Фрагменты планов №3,4. Виды 1 и 2",,РО,2,И,Чертеж,,ГАН-3303/СО
21119,21312,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Архитектурные чертежи. Архитектурные узлы и детали. Ведомость объемов строительно-монтажных работ,,РО,2,И,Чертеж,,ГАН-3193/СО
21120,21313,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Вытяжной вентцентр. Дополнение. Общие данные,,РО,2,И,Чертеж,,ГАН-3043/СО
21121,21314,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Площадки на отм. 28,8, 33,0, 41,4",,РО,2,И,Чертеж,,ГАН-3360/СО
21122,21315,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы на отм. 28,800 (обстройка). Фундаменты под пожарные насосы в пом. 819/1-6",,РО,2,И,Чертеж,,ГАН-3439/СО
21123,21316,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы на отм. -4,200 и 6,600. Фундаменты в пом. А040, А058, А328",,РО,2,И,Чертеж,,ГАН-3456/СО
21124,21317,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Опорные металлоконструкции под трубопроводы пом. А820,,РО,2,И,Чертеж,,ГАН-3528/СО
21125,21318,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Металлоконструкции пожарной лестницы на кровлю обстройки у оси 5р,,РО,2,И,Чертеж,,ГАН-3527/СО
21126,21319,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перекрытие на отм. 13,200. Усиление блока опорного нижнего Общие данные",,РО,2,И,Чертеж,,ГАН-2912/СО
21127,21320,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Шахта 1,2. Перепривязка закладных по шахтам лифтов №1,2,3,4",,РО,2,И,Чертеж,,ГАН-3644/СО
21128,21321,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Полы на отм. -4,200. Фундаменты Ф33, Ф15",,РО,2,И,Чертеж,,ГАН-3645/СО
21129,21322,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы на отм. 41,40 в пом. А1016. Щит управления перегрузочной машины",,РО,2,И,Чертеж,,ГАН-3661/СО
21130,21323,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы. Узлы примыкания полов к оболочке на отм. 16,80 в местах расположения электрических проходок",,РО,2,И,Чертеж,,ГАН-3676/СО
21131,21324,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Металлоконструкции переходной площадки в пом. А328,,РО,2,И,Чертеж,,ГАН-3807/СО
21132,21325,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы на отм. 0,000. Канал биозащиты трубопровода",,РО,2,И,Чертеж,,ГАН-3830/СО
21133,21326,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Уплотнение трубопроводов шахт из помещения А820,,РО,2,И,Чертеж,210006.0417841.00001.КМ.0,ГАН-3872/СО
21134,21327,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Обстройка. Фундаменты пожарной лестницы по оси 5р,,РО,2,И,Чертеж,,ГАН-3629/СО
21135,21328,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Установка воздухосборников и рессиверов азота. Сетчатое ограждение и площадки обслуживания,,РО,2,И,Чертеж,,ГАН-3902/СО
21136,21329,12.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Архитектурные чертежи. Перегородки на отм. 24,600, 28,800",,РО,2,И,Чертеж,210006.0414144.40102.000.АР.00,ГАН-4075/СО
21137,21330,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Система дымоудаления лестничных клеток №1-4,,РО,2,И,Чертеж,,ГАН-4157/СО
21138,21331,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Кровля оболочки и обстройки. Монтажная схема раскладки парапетных плит,,РО,2,И,Чертеж,,ГАН-4342/СО
